Filename,ClassId
01921,22
12114,6
00313,38
09858,2
11001,8
03206,7
06558,10
10641,4
07318,3
02834,42
02446,26
12575,2
00772,13
01695,26
01132,4
10220,13
02780,8
10587,11
02027,38
07779,18
11460,8
11812,4
06139,30
03667,14
01805,20
01477,8
04329,35
05569,8
00237,22
00590,35
12030,7
03322,15
11682,7
03485,25
11125,2
02562,35
02910,15
10765,5
00656,25
05108,35
12451,25
04748,13
01016,15
08088,2
02103,2
10304,1
03743,31
11936,36
11544,33
11232,22
03792,11
11595,25
03035,25
10800,38
10472,16
02675,15
04799,16
01760,20
08059,29
12327,2
00687,25
12480,38
09619,11
00120,13
10013,7
02214,4
07938,33
11653,14
03454,4
03826,35
09278,7
00933,38
00541,6
01301,18
08438,15
01638,23
04166,12
08101,10
05081,10
09741,10
05726,10
00078,31
06194,9
06633,23
10958,3
07073,33
09487,13
05892,18
09320,1
00419,2
05347,5
04975,35
04507,17
01259,5
08560,23
08912,38
02899,12
07412,25
07860,4
06987,17
06252,38
06524,31
06956,38
06283,4
07364,12
02848,2
08216,12
04271,8
01288,8
05843,1
05431,12
09456,13
09824,12
05396,8
12168,2
10989,17
07705,1
06145,6
05050,25
09037,1
09790,39
12509,12
08677,26
04610,13
00597,25
12037,2
00230,25
09509,33
04489,2
08349,10
01470,15
01802,18
10762,4
02917,7
02565,5
03482,17
11122,5
03325,14
06809,9
11685,2
08728,12
01011,35
12456,33
00651,17
09168,35
11543,12
11931,33
03744,12
10303,5
02104,2
02672,16
10475,18
10807,3
11592,17
03032,38
11235,17
03795,11
12487,5
05679,12
00127,20
12320,36
00680,13
01767,2
04039,5
03821,28
03453,8
11654,18
02213,10
10014,10
04458,4
01306,4
08398,25
00546,1
00934,1
05218,4
09746,15
05721,4
12278,38
05086,13
04161,5
08106,2
01198,8
07074,13
06634,13
06193,5
04500,25
04972,7
08915,8
08567,8
09327,1
05340,25
09480,31
12619,31
05895,33
06255,38
03979,35
06980,22
07867,15
07415,2
07363,8
06284,10
06951,35
06523,12
05391,2
05436,38
05844,24
00368,25
09823,13
09451,18
08211,1
01528,12
04276,18
11869,2
06142,38
07702,12
08670,12
04617,11
01149,31
09797,11
00709,16
05057,33
09030,8
07247,1
02519,8
07992,11
03359,16
06407,8
06875,38
05960,12
05512,13
09575,14
09907,35
00999,16
08335,38
04352,1
08492,16
04887,11
06066,12
03738,31
11298,18
02178,5
07626,3
07181,22
08754,38
04733,12
04094,35
05173,13
09114,25
09662,9
05605,17
08785,12
04045,30
08022,4
10409,1
07150,12
11249,8
06710,12
04383,18
04856,13
04424,12
08443,13
08831,38
09203,1
00948,34
05264,35
11628,35
03388,22
06371,17
07296,2
10068,16
07531,38
07943,17
10923,2
10551,1
07008,35
02756,4
11311,25
03116,17
06648,38
12204,25
00003,33
01643,25
11770,16
06229,12
03577,8
03905,41
02490,4
10130,12
02337,38
07469,12
10697,2
01585,8
01222,25
08969,12
00810,18
00462,25
05838,30
00314,12
12113,8
01926,34
01554,38
02441,33
02833,17
10646,13
03201,9
11006,4
01135,5
01692,9
00775,4
12572,15
03660,12
06699,38
11815,10
11467,2
10580,38
02020,3
10227,11
02787,10
06475,4
06807,12
07592,1
07235,18
02919,1
04487,4
08892,4
04320,8
08347,35
12039,4
00599,26
09507,3
09975,4
05912,5
05560,8
07654,12
06014,5
12458,10
09166,13
05101,18
08081,35
04741,4
08726,38
08050,9
01769,18
04037,5
04790,15
05677,9
00129,6
09610,13
12489,17
06762,9
07122,9
10809,5
07685,38
00548,12
05216,9
09271,1
08431,6
08843,11
04824,4
04456,33
01308,23
08396,13
07543,4
07931,25
06303,23
03164,12
11363,25
10284,35
02724,18
10951,13
10523,5
02083,13
08108,30
01631,10
01196,14
00071,25
09748,38
05088,13
12276,6
02345,32
07869,2
10142,28
02890,9
03505,13
03977,4
11702,18
00862,9
00410,25
09329,34
12617,31
08569,13
01250,10
01985,25
01281,1
01954,4
01526,12
04278,36
12161,18
05438,38
00366,7
11074,30
03273,30
02394,3
10634,9
02433,25
02841,38
10193,5
12500,38
09799,33
00707,12
05059,8
04619,11
01147,4
10255,38
02052,25
10980,39
11867,34
11415,33
03612,38
01402,25
01870,10
04889,25
09909,18
00242,23
12045,9
00997,38
03357,17
06409,2
11150,22
03882,12
07249,4
02965,5
02517,29
10710,29
12383,1
00623,12
12424,10
00184,23
01063,13
02176,8
07628,33
10371,17
11296,10
06068,38
03736,17
11531,18
11943,4
03091,1
11247,1
03040,13
11992,31
10407,25
10875,36
02600,30
01715,10
12352,33
00155,3
10066,3
07298,12
02261,13
03386,42
11626,4
03853,38
03421,23
11181,9
00293,35
00534,12
00946,13
12094,2
04858,7
01374,16
08174,5
04113,10
09093,33
05753,5
09734,2
03118,1
06646,18
07006,3
02758,5
05495,17
09880,39
05332,25
09355,35
08967,2
08515,5
04572,9
04900,25
10699,25
02339,16
07815,3
07467,20
06580,8
06227,13
03579,38
06923,8
06551,2
11008,17
07311,38
10648,34
01928,25
04204,2
08263,1
09851,8
09423,5
05444,13
05836,12
09384,14
07770,9
02789,31
10229,2
06130,2
11469,10
06697,25
09042,3
05025,9
05782,12
04665,12
08602,3
12042,9
00990,4
05969,13
00245,4
01877,2
01405,10
10717,12
02510,8
02962,22
11157,5
03885,18
03350,5
01064,12
12423,9
00183,25
12384,1
00624,8
11944,4
11536,20
03096,10
11291,26
03731,13
07188,5
10376,15
02171,2
07159,8
02607,33
10872,1
10400,5
03047,2
06719,14
11995,16
11240,38
00152,11
12355,13
01712,18
06378,38
03426,5
03854,1
11186,8
03381,10
11621,1
02266,2
07538,8
10061,16
08838,25
01373,41
00941,29
00533,1
12093,33
00294,5
05754,3
09733,8
09094,33
08173,11
04114,26
07001,8
10558,12
06641,20
11318,13
08512,17
08960,3
04907,12
04575,15
00819,2
05335,31
09352,3
05492,8
09887,31
06220,26
06587,11
11779,3
07460,9
07812,5
10139,2
02499,12
07316,23
02448,23
03208,1
06556,7
06924,2
09383,26
09424,8
09856,25
05831,8
05443,11
04203,16
08264,5
06690,18
06137,2
03669,9
02029,25
07777,8
10589,10
04662,42
08605,1
05785,5
09045,5
05022,42
07232,10
07595,38
06800,39
06472,34
09972,13
09500,7
05567,12
05915,33
00239,18
01479,31
04327,5
08340,31
04480,2
08895,24
06013,10
11938,3
07653,33
04746,11
01018,35
08721,25
08086,9
09161,4
00658,13
05106,1
00689,38
12329,23
05670,31
09617,38
04797,17
08057,38
04030,6
07682,13
07125,25
06765,10
08391,13
08844,38
08436,1
04451,12
04823,2
05211,38
09276,13
06304,17
03828,7
07936,2
07544,4
10524,18
10956,31
02084,10
10283,42
02723,9
11364,15
03163,12
12271,2
05728,13
00076,1
01191,2
01636,10
04168,38
06989,1
11705,33
03970,8
03502,8
10145,36
02897,10
02342,31
01982,10
04509,30
01257,11
12610,35
09489,16
00417,14
00865,33
05349,23
09458,25
00361,38
12166,10
05398,12
01521,8
01953,4
08218,15
01286,11
02846,30
02434,2
10194,6
02393,17
10633,28
03274,4
06958,39
11073,13
01140,8
08679,1
09039,23
00700,3
12507,26
03615,4
11412,10
11860,35
02055,1
10987,38
10252,22
07114,1
06754,12
12318,4
09181,2
05641,5
09626,12
08066,35
04001,34
06492,33
06335,10
03819,4
07907,30
07575,42
01499,8
08875,38
08407,3
04460,38
04812,5
05587,12
09992,1
05220,4
09247,18
09943,2
09531,16
05556,18
05924,38
00208,13
09296,25
01448,8
04316,6
08371,1
07203,25
06831,1
06443,3
04777,15
01029,1
08710,17
09150,1
00669,4
05137,25
05690,2
06022,25
11909,1
06785,14
07662,31
02877,16
02405,5
10602,3
03245,2
06969,35
11042,25
03990,12
09469,38
00350,17
12157,10
00885,18
01510,5
01962,17
08229,10
11384,34
03624,11
11423,8
11851,18
03183,17
02064,5
10263,22
01171,41
08648,25
04188,14
09008,16
12291,11
00731,2
12536,31
00096,3
12240,35
05719,7
00047,10
08699,11
01607,3
04159,31
10515,1
10967,2
02712,1
11355,10
03152,1
11880,10
04538,5
01266,42
00381,13
12621,5
00426,13
00854,18
05378,13
12186,11
03294,31
11734,35
03941,5
03533,12
11093,14
10174,35
02373,31
00163,31
12364,5
01723,15
01084,2
10396,25
07168,15
02636,13
10843,38
10431,25
02191,1
03076,34
06728,13
11271,13
08809,9
01342,13
01897,9
00970,12
00502,9
05989,3
06349,12
03417,13
03865,12
11610,7
02257,12
07509,35
10050,4
02982,12
02286,10
10726,5
02521,15
02953,33
10081,4
11166,2
06398,1
03361,31
12073,35
05958,10
00274,25
01393,5
01846,4
01434,23
11975,38
11507,2
03700,35
10347,4
02140,38
10892,41
01055,11
12412,11
00615,10
09415,6
09867,14
05800,10
05472,25
04595,2
08980,36
04232,13
08255,35
07480,31
07327,8
02479,25
11799,13
03239,8
06567,5
06915,10
08193,34
04653,8
08634,1
09074,33
05013,18
06106,5
03658,10
02018,9
07746,4
07030,25
10569,1
07797,18
06670,4
03689,4
11329,7
05765,2
09702,33
08142,32
04125,31
04682,12
06211,13
11748,12
07451,7
07823,25
10108,18
08523,2
08951,13
04936,38
04544,5
08284,40
00828,38
05304,17
09363,1
01083,10
01724,12
12363,4
00164,18
06088,5
11276,9
03071,1
10436,1
10844,18
02196,2
10391,17
02631,13
00505,4
00977,10
01890,13
04869,39
01345,8
10057,2
02985,4
02250,1
11617,30
03862,10
03410,28
03366,2
06438,8
11161,2
07278,5
02954,25
02526,4
10086,7
02281,2
10721,39
01433,8
01841,33
01394,2
09938,9
00273,9
12074,12
02147,18
07619,38
10895,4
10340,2
06059,3
03707,3
11500,22
11972,2
00612,1
12415,1
01052,4
01919,35
04235,8
08252,9
04592,38
08987,18
09860,2
09412,11
05475,1
05807,31
06912,5
06560,33
11039,11
03599,38
07320,32
07487,35
10679,4
09073,18
05014,3
04654,4
08633,4
08194,28
07741,20
10218,4
06101,4
11458,17
03129,38
06677,25
11489,3
07790,38
07037,8
02769,17
04685,2
08145,9
04122,25
05762,12
09705,7
02308,34
07824,30
07456,4
06216,35
03548,38
05303,8
09364,25
08283,18
08956,12
08524,5
04543,3
04931,11
06753,1
07113,23
10838,3
08061,10
01758,36
04006,31
05646,8
00118,1
09621,18
09186,4
07572,12
07900,17
06332,26
06495,11
00579,4
05227,40
09240,10
05580,1
09995,1
08400,25
08872,3
04815,10
04467,12
01339,31
04311,38
08376,33
12008,26
09291,11
09536,18
09944,5
05923,13
05551,1
06444,35
06836,30
07204,28
02928,1
12469,9
05697,38
09157,11
05130,18
01789,7
04770,38
08717,13
07665,13
06782,3
06025,32
11045,23
03997,13
03242,5
07889,38
10605,9
02402,8
02870,12
08589,22
01965,12
01517,42
04249,5
12150,1
00882,35
05409,38
00357,3
10264,30
02063,2
11856,9
11424,2
03184,5
11383,5
03623,2
12531,5
00091,1
12296,7
00736,39
05068,23
04628,13
01176,1
08139,9
01600,38
00040,8
09779,16
12247,2
03155,4
11887,3
11352,2
02715,16
10960,13
10512,28
00853,29
00421,7
09318,17
12181,24
00386,34
12626,33
08558,12
01261,8
04298,28
02374,8
07858,33
10173,26
03534,1
03946,11
11094,5
03293,5
11733,10
02198,12
10438,10
07161,5
11278,2
06086,5
06721,1
05193,12
09653,35
05634,13
04074,38
08013,31
11619,12
06895,35
06340,9
10059,22
07500,6
07972,3
04867,11
04415,18
08472,8
08800,8
09595,1
05980,10
09232,12
00979,2
05255,5
05951,8
05523,18
09544,13
09936,10
05284,17
08304,34
04363,35
10088,2
07276,4
02528,31
03368,13
06436,33
06844,33
06391,18
08765,38
04702,11
05142,14
09125,17
09682,1
06057,35
03709,2
02149,33
07617,12
02470,35
02802,28
10677,1
07489,33
03230,25
11790,1
03597,12
11037,9
05809,38
00325,35
00482,35
12122,13
01917,16
01565,1
08989,1
03651,14
11824,17
11456,14
02011,12
10216,4
01104,25
00744,4
12543,13
12235,11
00795,42
12592,22
00032,34
01672,9
10912,1
10560,13
07039,5
02767,38
11320,8
03680,2
11487,3
03127,14
06679,25
01213,12
08958,4
00821,14
00453,1
11741,4
06218,4
03546,14
03934,10
10101,14
02306,4
07458,14
05648,5
00116,18
09188,10
12311,9
01756,9
04008,1
02643,34
10444,4
10836,15
03003,15
11204,35
04469,31
01337,1
01490,13
00577,2
00905,5
05229,35
03810,1
03462,35
11665,13
02222,5
10782,38
02585,2
10025,2
10753,1
02926,10
02554,9
11113,5
03314,10
06838,40
12006,26
00201,9
09538,1
08378,2
01441,31
01833,16
11572,8
11900,8
03775,11
10332,18
02692,38
10495,13
02135,35
01787,5
08719,17
01020,14
05699,4
12467,18
00660,35
09159,32
05407,14
05875,35
00359,10
09812,11
09460,10
08587,26
04992,2
08220,4
01519,4
04247,12
07887,10
07352,5
03999,4
06960,40
06512,29
04181,8
08641,5
04626,12
01178,5
00738,4
05066,18
12298,12
09001,5
11858,33
06173,7
07094,12
07733,11
07045,7
11889,41
06605,2
09777,9
05710,2
12249,18
04150,35
08137,3
08690,8
06264,31
03948,25
07856,13
07424,22
07383,6
04531,35
04943,38
08924,7
08556,35
04296,35
09316,14
05371,3
12628,7
00388,17
01751,20
08068,22
12316,36
09628,40
00111,14
11203,11
03004,11
10831,3
10443,36
02644,10
05589,10
09249,31
00902,38
00570,3
01497,5
01330,10
08409,8
02582,34
10022,18
02225,17
07909,17
10785,33
11662,4
03465,38
03817,18
03313,33
11114,42
02553,4
02921,30
10754,2
01834,4
01446,12
04318,12
05558,35
00206,2
09298,18
12001,3
10492,10
02132,5
10335,10
02695,13
03772,1
11907,1
11575,18
00667,12
05139,2
12460,14
04779,25
01027,4
01780,33
08227,18
04240,5
08580,13
04995,26
05872,38
05400,26
09467,33
09815,15
12159,13
06515,38
06967,25
07355,35
02879,5
07880,12
05061,13
09006,10
00098,9
12538,30
08646,8
04621,38
04186,30
07734,2
07093,4
06174,38
06602,1
10969,12
07042,12
08697,10
01609,13
04157,18
08130,31
09770,12
05717,2
00049,25
07384,13
07423,3
07851,5
06263,3
12188,25
09311,4
00428,38
05376,7
04291,35
04944,25
04536,5
01268,5
08551,12
08923,4
03078,2
06726,16
06081,1
07166,4
02638,28
10398,11
04073,13
08014,4
09654,15
05633,35
05194,13
02259,10
07975,4
07507,1
06347,7
03419,2
06892,25
09235,4
05252,1
09592,5
05987,13
04412,12
04860,33
08807,11
08475,17
01899,38
08303,6
01848,14
04364,11
05283,38
05524,31
05956,13
09931,8
09543,32
06396,10
11168,33
06843,17
06431,1
10728,38
02288,25
07271,36
09685,5
05145,4
09122,13
08762,9
04705,2
10349,10
07610,10
11509,38
06050,18
03590,17
11030,4
03237,1
06569,28
11797,34
10670,25
07329,18
02805,41
02477,12
01562,38
01910,10
00485,10
12125,16
00322,5
09869,12
10211,10
02016,8
07748,11
11451,30
11823,13
06108,18
03656,25
12544,2
00743,17
01103,28
01675,22
12595,25
00035,17
12232,17
00792,1
11480,38
03120,2
11327,2
03687,10
02760,11
07799,8
10567,8
10915,3
00454,1
00826,15
04938,10
01214,30
02301,1
10106,35
03933,13
03541,5
11746,25
10300,8
07659,8
02107,4
11932,17
11540,12
03747,12
06019,4
12455,16
00652,13
01012,5
11121,38
03481,20
11686,17
06478,35
03326,9
10761,31
02566,2
02914,9
07238,1
01801,22
01473,10
12034,38
00594,11
09978,9
00233,18
00937,5
00545,1
01305,16
04829,17
02210,5
10017,12
03450,8
03822,15
11657,1
01764,23
00124,2
12484,5
00683,12
12323,4
03031,1
11591,10
03796,2
11236,13
02671,9
10804,9
10476,4
07688,2
07416,17
07864,25
02348,4
03508,14
06256,13
06983,5
05343,1
09324,5
05896,1
09483,4
08564,8
08916,9
04971,15
04503,42
01988,8
06637,13
03169,4
06190,11
10289,5
02729,12
07077,42
08105,12
04162,25
05722,35
09745,3
05085,2
09794,12
09033,12
05054,14
04614,12
08673,23
10258,38
07701,1
11418,11
06141,18
04275,38
01959,11
08212,5
05392,2
09452,25
09820,10
05847,2
05435,11
11079,26
06287,12
06520,13
06952,17
02399,5
10639,8
07360,22
09117,4
05170,3
12429,18
00189,8
04730,3
08757,15
04097,38
07625,31
07182,38
06065,13
04351,8
08336,2
04884,2
08491,13
09904,4
09576,13
05511,7
05963,2
12048,38
06876,40
06404,7
02968,16
07244,38
07991,11
07295,36
07940,13
07532,3
06372,5
05267,13
00539,35
09200,5
12099,38
04380,25
08832,41
08440,4
01379,31
04427,13
04855,10
06713,4
10878,31
07153,2
08786,13
08021,38
04046,12
01718,11
00158,7
05606,9
09661,30
05498,18
00461,31
00813,13
09358,13
01586,17
08518,7
01221,17
10133,31
02493,2
10694,12
07818,8
02334,17
11773,6
03906,38
03574,12
08179,18
01640,35
12207,12
00000,16
09739,3
11312,30
03115,12
10552,4
10920,2
02755,5
02023,4
10583,42
02784,13
10224,10
03663,31
11464,35
11816,10
05028,2
00776,12
12571,2
01136,17
04668,1
01691,34
03202,1
11005,4
02830,12
02442,11
10645,18
04209,12
01557,28
01925,11
00317,4
05449,10
12110,7
09389,18
04090,2
01069,9
04737,14
08750,11
09110,7
12389,13
05177,8
00629,17
11949,8
06062,12
07185,25
07622,9
09571,35
09903,9
00248,12
05964,1
05516,35
04883,26
08496,13
04356,13
01408,12
08331,12
07996,10
07243,41
03888,13
06403,3
06871,26
03859,16
06375,36
07535,11
07947,35
07292,2
08447,31
08835,12
04852,2
04420,31
04387,1
05260,1
09207,25
00299,18
07154,5
06714,17
11998,8
05601,4
09666,35
12358,5
08026,13
04041,9
08781,1
01226,1
04578,7
01581,13
05338,18
00814,17
00466,7
03573,10
03901,25
11774,4
10693,8
02333,36
10134,35
02494,1
00007,12
05759,4
12200,18
09099,3
04119,4
01647,9
02752,1
10927,15
10555,6
03112,10
11315,17
11811,1
11463,38
03664,17
02783,7
10223,30
02024,1
10584,18
01696,17
01131,8
08608,2
12576,18
05788,5
09048,22
00771,4
10642,1
02445,4
02837,31
11002,25
06929,13
03205,13
12117,31
09429,8
00310,25
01922,5
01550,13
08269,14
03740,11
11547,35
11935,31
02100,29
10307,5
01015,35
00655,11
12452,35
02913,18
02561,4
07598,38
10766,2
11681,12
03321,1
11126,18
03486,15
00234,33
05918,12
12033,13
00593,17
01474,13
01806,38
08898,9
08849,18
01302,14
00542,5
00930,38
11650,10
03825,14
03457,31
06309,11
10010,11
07549,25
02217,35
00684,35
12324,12
00123,8
12483,35
01763,9
10471,2
10803,12
02676,25
07128,16
03791,5
11231,12
06768,18
03036,5
11596,5
06984,5
11708,5
06251,17
10148,3
07863,11
07411,39
08911,12
08563,28
04504,4
04976,4
05891,7
09484,25
05344,4
00868,25
09323,4
10529,38
02089,13
07070,33
06197,36
11369,38
06630,18
05082,10
05725,8
09742,14
08102,11
04165,14
04613,4
08674,9
09034,1
05053,2
09793,23
03618,10
06146,30
07706,35
02058,12
09827,3
09455,1
05432,8
05840,10
05395,7
04272,8
08215,38
02439,8
07367,22
10199,1
06955,8
06527,38
03279,17
06280,38
10375,17
02172,18
03095,35
11535,13
11947,23
03732,5
11292,12
00180,8
12420,23
05179,13
00627,8
12387,9
01067,32
04739,5
03886,2
11154,4
03353,39
10714,33
07998,4
02961,3
02513,9
08498,4
04358,13
01406,13
01874,14
00993,38
12041,36
00246,42
05518,33
12090,18
09209,5
00530,13
00942,38
00297,28
01370,33
08449,30
04389,4
07949,6
02265,25
10062,26
11185,38
03857,8
03425,15
11622,2
03382,1
01711,1
08028,3
09668,22
00151,18
12356,12
11996,17
03044,10
11243,11
02604,5
10403,2
10871,1
07811,30
07463,2
06223,29
06584,15
09351,38
05336,40
00468,14
09884,12
05491,5
01228,30
04576,4
04904,35
08963,2
08511,13
06642,11
07002,11
10929,8
04117,36
01649,1
08170,10
09730,5
00009,35
05757,7
09097,4
05786,42
12578,9
05021,33
09046,31
01698,38
08606,8
04661,1
07774,3
06693,9
06134,15
08267,7
04200,2
09380,34
12119,12
05440,12
05832,38
09855,32
09427,10
06927,2
06555,7
02839,28
07315,35
05105,25
09162,1
08722,11
04745,38
08085,7
07650,9
10309,14
06010,36
11549,11
08343,25
04324,35
01808,9
08896,15
04483,17
05916,7
05564,8
09503,38
09971,35
06471,23
06803,1
03488,35
11128,1
07231,22
10768,13
07596,36
07547,4
07935,1
02219,29
03459,35
06307,15
09275,18
05212,25
08392,0
04820,11
04452,31
08435,31
08847,10
11598,5
06766,31
03038,1
07681,4
02678,41
07126,17
04794,18
04033,5
08054,13
09614,1
05673,8
12613,8
00866,5
00414,25
01981,17
01254,4
04978,25
02894,40
10146,12
02341,13
11706,13
03501,32
03973,36
01192,2
01635,5
12272,4
00075,12
11367,17
06199,1
03160,29
02087,18
10955,5
10527,29
02720,17
10280,8
10984,7
07708,16
02056,32
10251,3
03616,4
06148,12
11863,11
11411,35
00703,12
12504,25
01143,15
06529,30
03277,1
11070,1
10197,13
02437,7
02845,8
07369,13
10630,2
02390,18
01950,15
01522,17
01285,13
00362,13
09829,8
12165,17
08082,8
08725,12
04742,13
05102,12
09165,12
03749,31
06017,8
07657,4
02109,1
05563,10
05911,25
09976,13
09504,38
08891,2
04484,5
08344,42
04323,8
07591,35
02568,25
07236,38
06804,9
06476,23
03328,9
11688,36
06300,3
11659,5
07932,5
07540,39
10019,11
04455,2
04827,22
08840,13
08432,38
08395,25
09272,2
05215,1
00939,12
07121,5
07686,38
10478,13
06761,35
11238,8
03798,13
09613,12
05674,11
04034,13
08053,38
04793,39
01253,17
08918,3
01986,2
00413,26
00861,6
12614,4
05898,10
03974,12
03506,16
06258,18
11701,7
07418,13
02346,5
02893,22
10141,5
00072,11
12275,10
01632,25
01195,10
02727,2
07079,5
10287,10
02080,2
10520,13
10952,17
06639,4
03167,12
11360,12
11416,4
11864,1
03611,4
10256,38
10983,23
02051,1
01144,12
12503,25
00704,7
10637,14
02397,3
10190,11
02842,40
02430,4
06289,33
11077,4
03270,11
12162,15
00365,30
05849,4
01282,14
01525,18
01957,7
03735,35
11295,10
03092,33
11940,25
11532,11
02175,2
10372,9
08759,5
01060,5
04099,13
00620,30
12380,33
09119,2
00187,1
12427,26
02514,2
02966,26
10713,6
06878,31
03354,12
03881,17
11153,10
00241,13
09578,9
00994,35
12046,28
08338,10
01873,12
01401,13
01377,3
04429,20
00290,1
12097,16
05269,1
00945,10
00537,1
11625,26
03385,36
11182,11
03422,8
03850,5
10065,18
02262,6
12351,8
00156,6
05608,40
08788,7
04048,18
01716,9
10876,9
10404,7
02603,4
11244,25
11991,8
03043,30
06583,7
03908,7
06224,38
07464,8
07816,35
01588,14
04903,10
04571,31
08516,11
08964,8
09883,3
05496,16
09356,16
05331,25
07005,6
06645,31
09090,12
12209,38
09737,39
05750,4
04110,14
08177,13
08601,4
01138,12
04666,33
05026,18
00778,4
09041,33
05781,18
06133,17
06694,17
11818,10
07773,11
00319,4
05835,10
05447,10
09420,1
09852,2
09387,13
08260,4
04207,5
01559,30
07312,7
06552,31
06920,11
01155,33
00715,1
12512,10
03600,6
11875,2
11407,31
10992,6
02040,13
10247,7
00374,26
05858,5
12173,4
01946,25
01534,5
01293,2
10181,4
02421,8
02853,3
10626,9
02386,4
03261,12
06298,25
11066,5
11710,33
03517,38
03965,26
06249,10
02882,8
10150,10
07409,17
02357,30
01997,12
01242,39
08909,31
12605,25
05889,38
00870,42
00402,10
02091,20
10943,10
10531,3
02736,2
07068,39
10296,1
11371,12
06628,12
03176,17
12264,22
00063,9
01184,4
01623,12
08384,9
04836,5
04444,2
08423,39
08851,13
09263,4
05204,12
00928,35
11648,15
06311,31
10008,33
07551,5
07923,32
09602,2
05665,13
04782,11
04025,38
08042,11
07697,25
10469,26
07130,16
11229,20
03789,39
06770,25
03758,10
06006,3
07646,26
02118,9
08734,16
04753,26
08093,5
05113,5
09174,25
02579,12
07227,11
07580,3
06467,5
06815,1
03339,38
11699,10
05900,16
05572,5
09515,4
09967,3
08355,18
04332,1
08880,2
04495,12
06685,1
11809,18
06122,26
07762,4
08610,12
01129,1
04677,2
05790,10
05037,13
00769,35
09050,3
07303,35
06931,33
06543,38
09396,7
00308,5
05456,30
05824,11
09843,11
09431,10
08271,8
04216,31
01548,25
04560,2
04912,10
08975,12
08507,38
01599,4
09347,2
05320,15
09892,33
05487,12
03919,12
06235,14
06592,3
07807,12
07475,10
09726,18
05741,8
09081,6
12218,39
04101,12
08166,31
07014,35
06654,2
11193,11
03841,11
03433,11
11634,30
03394,28
02273,16
10074,11
01366,12
04438,33
12086,10
05278,5
00526,5
00954,25
00281,35
02612,25
10415,4
10867,9
11980,8
03052,30
11255,3
00147,9
05619,5
12340,5
04059,12
01707,7
08799,31
04088,17
08748,18
01071,2
00196,8
12436,4
00631,35
12391,13
09108,25
03083,2
11523,38
11951,3
03724,17
11284,5
10363,18
02164,2
00985,10
12057,41
00250,34
09569,4
08329,38
01410,15
01862,5
10702,10
02977,38
02505,31
03890,13
11142,8
06869,5
03345,2
07765,13
06125,13
06682,13
05030,13
09057,35
05797,24
12569,11
08617,35
04670,1
01689,11
06544,9
06936,1
02828,17
07304,9
08276,12
04211,38
05823,7
05451,15
09436,9
09844,38
09391,5
12108,1
09895,9
05480,10
09340,38
05327,18
00479,13
01239,14
04915,8
04567,8
08500,38
08972,20
07472,13
07800,13
06595,7
06232,13
04106,31
01658,12
08161,4
09086,1
09721,7
00018,18
05746,12
06653,18
10938,1
07013,1
10073,2
07958,5
02274,20
11633,38
03393,35
11194,5
03434,5
03846,12
00286,33
12081,38
09218,5
00953,13
00521,26
04398,39
01361,5
08458,34
11252,17
11987,9
03055,31
10860,13
10412,4
02615,12
01700,6
08039,10
12347,12
09679,5
00140,41
05168,35
00636,16
12396,35
00191,29
12431,3
01076,4
04728,5
02163,2
10364,35
03723,12
11283,9
03084,13
11956,5
11524,8
04349,11
01865,31
01417,3
08489,12
00257,13
05509,23
00982,1
12050,2
03342,3
03897,1
11145,2
02502,23
02970,18
10705,4
07989,35
12515,10
00712,11
01152,25
10240,17
10995,39
07719,5
02047,7
11400,38
11872,8
03607,8
06159,18
01294,7
01533,14
01941,15
12174,2
00373,5
09838,2
11061,1
06538,13
03266,8
10621,14
02381,11
10186,10
02854,18
02426,10
07378,33
02350,35
02885,25
10157,12
03962,1
03510,2
11717,26
00405,36
00877,5
12602,18
01245,28
04969,13
01990,7
03171,8
11376,25
06188,17
02731,31
10291,38
02096,25
10536,4
10944,15
01624,7
01183,18
00064,15
12263,5
09264,14
05203,13
04443,11
04831,5
08856,26
08424,39
08383,38
07924,16
07556,38
02208,1
03448,15
06316,1
04022,35
08045,36
04785,38
09605,4
05662,18
11589,1
06777,4
03029,17
02669,26
07137,2
07690,5
10318,30
07641,9
11558,12
06001,35
05114,35
09173,17
08094,5
08733,2
04754,23
03499,8
11139,17
06812,5
06460,12
10779,31
07587,5
07220,9
08887,4
04492,17
08352,11
04335,9
01819,3
05575,15
05907,38
09960,0
09512,25
01120,31
08619,16
01687,38
09059,15
00760,5
12567,23
05799,1
03675,25
11472,1
11800,5
02035,35
10595,7
02792,2
10232,2
09438,1
00301,5
12106,4
01541,25
01933,12
08278,38
02826,2
02454,2
10653,18
06938,18
03214,2
11013,12
11765,39
03910,38
03562,2
10125,13
02485,36
10682,25
02322,8
01590,10
01237,4
04569,25
05329,25
00477,36
00805,5
10544,17
10936,22
02743,9
11304,1
03103,4
12211,28
09088,10
00016,11
05748,29
04108,25
01656,7
04396,2
08824,25
08456,41
04431,10
04843,3
00288,17
05271,23
09216,27
03848,10
06364,38
07283,1
07956,13
07524,25
12349,39
05610,31
09677,1
08790,35
08037,38
04050,29
07145,5
06705,10
11989,10
06073,13
11958,28
07633,11
07194,25
01078,30
04726,4
08741,10
04081,10
09101,10
12398,40
05166,17
00638,17
07252,22
07987,23
06860,13
06412,15
03899,8
09912,13
09560,2
00259,15
05507,18
05975,2
04347,12
01419,12
08320,34
04892,18
08487,6
03609,38
